dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value,storedby,lastupdated,comment,followup,deleted
LiSyn6bblsc,202408,gawevOwtGES,u3CkZqMHfHP,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:16:27.971+0000,,false
LiSyn6bblsc,202408,gawevOwtGES,dCKzhhINakS,Lf2Axb9E6B4,4,hmis.rubirizi,2024-09-12T09:16:29.405+0000,,false
LR8778hLH8U,202408,gawevOwtGES,c7gvocRdg0f,Lf2Axb9E6B4,4,hmis.rubirizi,2024-09-12T09:17:54.958+0000,,false
LR8778hLH8U,202408,gawevOwtGES,Crc5reUlspd,Lf2Axb9E6B4,5,hmis.rubirizi,2024-09-12T09:17:54.038+0000,,false
y6ofkvr4JP8,202408,gawevOwtGES,huBy3W5qiD2,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:18:16.976+0000,,false
WIJ0fbjLIJh,202408,gawevOwtGES,u3CkZqMHfHP,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:17:01.982+0000,,false
KaqDbaq0Yce,202408,gawevOwtGES,dCKzhhINakS,Lf2Axb9E6B4,6,hmis.rubirizi,2024-09-12T09:16:55.921+0000,,false
KaqDbaq0Yce,202408,gawevOwtGES,XVHTeecEOM3,Lf2Axb9E6B4,8,hmis.rubirizi,2024-09-12T09:16:59.750+0000,,false
LR8778hLH8U,202408,gawevOwtGES,F1rms8f9I9a,Lf2Axb9E6B4,8,hmis.rubirizi,2024-09-12T09:17:52.110+0000,,false
WIJ0fbjLIJh,202408,gawevOwtGES,dCKzhhINakS,Lf2Axb9E6B4,16,hmis.rubirizi,2024-09-12T09:17:04.873+0000,,false
WIJ0fbjLIJh,202408,gawevOwtGES,XVHTeecEOM3,Lf2Axb9E6B4,15,hmis.rubirizi,2024-09-12T09:17:09.287+0000,,false
FPXwKGEV96K,202408,gawevOwtGES,dCKzhhINakS,Lf2Axb9E6B4,3,hmis.rubirizi,2024-09-12T09:17:22.643+0000,,false
FPXwKGEV96K,202408,gawevOwtGES,u3CkZqMHfHP,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:17:11.564+0000,,false
FPXwKGEV96K,202408,gawevOwtGES,V2OuNTRI6ua,Lf2Axb9E6B4,2,hmis.rubirizi,2024-09-12T09:17:26.012+0000,,false
FPXwKGEV96K,202408,gawevOwtGES,F1rms8f9I9a,Lf2Axb9E6B4,2,hmis.rubirizi,2024-09-12T09:17:28.767+0000,,false
LR8778hLH8U,202408,gawevOwtGES,XVHTeecEOM3,Lf2Axb9E6B4,9,hmis.rubirizi,2024-09-12T09:18:03.458+0000,,false
FPXwKGEV96K,202408,gawevOwtGES,Crc5reUlspd,Lf2Axb9E6B4,2,hmis.rubirizi,2024-09-12T09:17:47.303+0000,,false
LR8778hLH8U,202408,gawevOwtGES,u3CkZqMHfHP,Lf2Axb9E6B4,10,hmis.rubirizi,2024-09-12T09:17:56.094+0000,,false
ywfVj7F30Ts,202408,gawevOwtGES,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:18:04.726+0000,,false
LR8778hLH8U,202408,gawevOwtGES,huBy3W5qiD2,Lf2Axb9E6B4,13,hmis.rubirizi,2024-09-12T09:17:50.684+0000,,false
Rw3b8mGkyfh,202408,gawevOwtGES,dCKzhhINakS,Lf2Axb9E6B4,18,hmis.rubirizi,2024-09-12T09:18:46.390+0000,,false
LR8778hLH8U,202408,gawevOwtGES,V2OuNTRI6ua,Lf2Axb9E6B4,10,hmis.rubirizi,2024-09-12T09:17:49.834+0000,,false
LR8778hLH8U,202408,gawevOwtGES,dCKzhhINakS,Lf2Axb9E6B4,34,hmis.rubirizi,2024-09-12T09:17:58.927+0000,,false
y6ofkvr4JP8,202408,gawevOwtGES,XVHTeecEOM3,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:18:26.769+0000,,false
SPADxEItrIQ,202408,gawevOwtGES,huBy3W5qiD2,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:18:59.490+0000,,false
y6ofkvr4JP8,202408,gawevOwtGES,V2OuNTRI6ua,Lf2Axb9E6B4,4,hmis.rubirizi,2024-09-12T09:18:14.909+0000,,false
y6ofkvr4JP8,202408,gawevOwtGES,dCKzhhINakS,Lf2Axb9E6B4,6,hmis.rubirizi,2024-09-12T09:18:25.287+0000,,false
gN26QajXn26,202408,gawevOwtGES,XVHTeecEOM3,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:18:32.518+0000,,false
PgLUhukgbZu,202408,gawevOwtGES,XVHTeecEOM3,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:19:53.638+0000,,false
Rw3b8mGkyfh,202408,gawevOwtGES,XVHTeecEOM3,Lf2Axb9E6B4,8,hmis.rubirizi,2024-09-12T09:18:47.118+0000,,false
USDfyVr5d8d,202408,gawevOwtGES,u3CkZqMHfHP,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:20:01.768+0000,,false
SPADxEItrIQ,202408,gawevOwtGES,dCKzhhINakS,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:19:00.851+0000,,false
P2wDiYT9Ldr,202408,gawevOwtGES,V2OuNTRI6ua,Lf2Axb9E6B4,2,hmis.rubirizi,2024-09-12T09:19:21.972+0000,,false
P2wDiYT9Ldr,202408,gawevOwtGES,dCKzhhINakS,Lf2Axb9E6B4,3,hmis.rubirizi,2024-09-12T09:19:28.445+0000,,false
F38NBUN9Srm,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,46,hmis.rubirizi,2024-09-12T09:26:27.188+0000,,false
O7du4F9jOVw,202408,gawevOwtGES,dCKzhhINakS,Lf2Axb9E6B4,3,hmis.rubirizi,2024-09-12T09:21:32.765+0000,,false
D94T0VqYF0u,202408,gawevOwtGES,XVHTeecEOM3,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:21:13.370+0000,,false
hTBgki6DhH4,202408,gawevOwtGES,dCKzhhINakS,Lf2Axb9E6B4,2,hmis.rubirizi,2024-09-12T09:21:11.649+0000,,false
hTBgki6DhH4,202408,gawevOwtGES,XVHTeecEOM3,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:21:13.770+0000,,false
GqvGVF75ihM,202408,gawevOwtGES,XVHTeecEOM3,Lf2Axb9E6B4,3,hmis.rubirizi,2024-09-12T09:21:22.715+0000,,false
GqvGVF75ihM,202408,gawevOwtGES,dCKzhhINakS,Lf2Axb9E6B4,2,hmis.rubirizi,2024-09-12T09:21:21.416+0000,,false
O7du4F9jOVw,202408,gawevOwtGES,XVHTeecEOM3,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:21:34.465+0000,,false
eJ6uwSt5TEp,202408,gawevOwtGES,V2OuNTRI6ua,Lf2Axb9E6B4,3,hmis.rubirizi,2024-09-12T09:22:18.216+0000,,false
eJ6uwSt5TEp,202408,gawevOwtGES,F1rms8f9I9a,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:22:30.035+0000,,false
eJ6uwSt5TEp,202408,gawevOwtGES,c7gvocRdg0f,Lf2Axb9E6B4,2,hmis.rubirizi,2024-09-12T09:22:31.617+0000,,false
eJ6uwSt5TEp,202408,gawevOwtGES,dCKzhhINakS,Lf2Axb9E6B4,35,hmis.rubirizi,2024-09-12T09:22:14.671+0000,,false
eJ6uwSt5TEp,202408,gawevOwtGES,XVHTeecEOM3,Lf2Axb9E6B4,16,hmis.rubirizi,2024-09-12T09:22:31.640+0000,,false
z75W19sQozD,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,16000,hmis.rubirizi,2024-09-12T09:26:16.386+0000,,false
eJ6uwSt5TEp,202408,gawevOwtGES,huBy3W5qiD2,Lf2Axb9E6B4,2,hmis.rubirizi,2024-09-12T09:22:27.197+0000,,false
eJ6uwSt5TEp,202408,gawevOwtGES,u3CkZqMHfHP,Lf2Axb9E6B4,2,hmis.rubirizi,2024-09-12T09:22:31.620+0000,,false
RIBMopGoWHl,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,7740,hmis.rubirizi,2024-09-12T09:24:57.255+0000,,false
aYLRo9MS3zb,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,6000,hmis.rubirizi,2024-09-12T09:25:53.083+0000,,false
rPFM5bTGYMY,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,100,hmis.rubirizi,2024-09-12T09:27:18.708+0000,,false
SttnQWaT8fW,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,1000,hmis.rubirizi,2024-09-12T09:26:07.534+0000,,false
fy34HLoHa0x,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,61760,hmis.rubirizi,2024-09-12T09:25:50.413+0000,,false
eu5hj9Xa9vP,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,100,hmis.rubirizi,2024-09-12T09:26:02.400+0000,,false
dBpUBrwQoEg,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:56:03.432+0000,,false
lz5KzKAbFbX,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,30,hmis.rubirizi,2024-09-12T09:26:26.206+0000,,false
oCtCwUE7utd,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,1715,hmis.rubirizi,2024-09-12T09:26:44.780+0000,,false
HhhkiZDx1vo,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,300,hmis.rubirizi,2024-09-12T09:26:47.277+0000,,false
pvBjG3TnbtJ,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,100,hmis.rubirizi,2024-09-12T09:27:17.050+0000,,false
I8g7GERvAjt,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,10,hmis.rubirizi,2024-09-12T09:27:38.447+0000,,false
sFLr3TIyeT3,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,140,hmis.rubirizi,2024-09-12T09:27:56.574+0000,,false
wE9AHBOIFCE,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,70,hmis.rubirizi,2024-09-12T09:27:30.088+0000,,false
h5nYtk0kLWs,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,825,hmis.rubirizi,2024-09-12T09:27:31.661+0000,,false
xfyEsSF1Yeh,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,4000,hmis.rubirizi,2024-09-12T09:28:07.282+0000,,false
FNT0AWnEok7,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,36,hmis.rubirizi,2024-09-12T09:28:28.064+0000,,false
msmJxt9LGqX,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,600,hmis.rubirizi,2024-09-12T09:28:57.946+0000,,false
O3hT4aIhzLi,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,244,hmis.rubirizi,2024-09-12T09:28:43.845+0000,,false
klbaYAoSygw,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,100,hmis.rubirizi,2024-09-12T09:28:49.897+0000,,false
uPOqGjcb0WR,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,2,hmis.rubirizi,2024-09-12T09:29:20.337+0000,,false
iwAfFcLYoWM,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,2,hmis.rubirizi,2024-09-12T09:29:17.757+0000,,false
jUSTWmbSjBP,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,2,hmis.rubirizi,2024-09-12T09:29:22.746+0000,,false
OYsFufxF7zF,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:29:26.558+0000,,false
zjH9515Vbvh,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,1,hmis.rubirizi,2024-09-12T09:29:25.155+0000,,false
bGyl6T5klnC,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,2,hmis.rubirizi,2024-09-12T09:30:03.056+0000,,false
H2HegEiSjBe,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,2,hmis.rubirizi,2024-09-12T09:31:28.202+0000,,false
vdHETmue6yA,202408,gawevOwtGES,IX6uC6LjzG1,Lf2Axb9E6B4,251,hmis.rubirizi,2024-09-12T09:32:00.710+0000,,false
cxY2aCiQgmy,202408,gawevOwtGES,j08vF9Q3MtR,Lf2Axb9E6B4,251,hmis.rubirizi,2024-09-12T09:32:18.496+0000,,false
JfOGWtiSj1J,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,251,hmis.rubirizi,2024-09-12T09:32:21.904+0000,,false
OOsYcFK5YbS,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,217,hmis.rubirizi,2024-09-12T09:33:06.795+0000,,false
RKgzwmmLqUK,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:56:22.589+0000,,false
RA5qTvZBF8v,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:56:28.310+0000,,false
NH01RQyn58l,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:57:17.653+0000,,false
Ftnf3Yn7oht,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,31,hmis.rubirizi,2024-09-25T09:57:22.962+0000,,false
d9yRtY7kB3L,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,31,hmis.rubirizi,2024-09-25T09:57:25.998+0000,,false
vfrGRFSS7ei,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:58:01.038+0000,,false
UW7CUMrQIUh,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,31,hmis.rubirizi,2024-09-25T09:58:34.783+0000,,false
H8uIox9gXEA,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:58:37.860+0000,,false
t2ec7RhRJih,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:56:34.106+0000,,false
SBbhtV3VJvj,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:56:40.875+0000,,false
Uk5CFlynuP8,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:57:09.399+0000,,false
LM7oz5Glohw,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:57:11.667+0000,,false
eJjn1Av0vHI,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:57:13.983+0000,,false
aB6rpIpPXWf,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:57:18.850+0000,,false
Wc8HjvOATV9,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,31,hmis.rubirizi,2024-09-25T09:57:30.296+0000,,false
YDbEU5bBWyJ,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,31,hmis.rubirizi,2024-09-25T09:58:03.781+0000,,false
zrzLwJlJT0P,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:59:42.827+0000,,false
k4erSOlCCkS,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,31,hmis.rubirizi,2024-09-25T10:00:08.535+0000,,false
WqpK9umwIgV,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T10:00:10.011+0000,,false
jEjYbOgLaEI,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T10:00:27.240+0000,,false
SQr7jL5gMBe,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:56:16.603+0000,,false
Z7MLPmFef54,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:56:39.219+0000,,false
RaHMrWfK14P,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T10:00:03.488+0000,,false
np7eWusrF7l,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T10:00:32.320+0000,,false
Q6ne3khBitH,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:55:19.895+0000,,false
JxQNnKwaTbR,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:57:27.130+0000,,false
bZGloO0dfM6,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:58:05.180+0000,,false
iYxpEkbr4jw,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:58:19.758+0000,,false
l45DU6fKh35,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:58:28.706+0000,,false
yMg98ft9QuB,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:58:36.155+0000,,false
DXBOe7Us5yo,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:58:40.458+0000,,false
EDOQsUzygay,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:58:59.670+0000,,false
XArRo0aFWMq,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:59:13.176+0000,,false
MiELOgN8VHl,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,31,hmis.rubirizi,2024-09-25T09:59:23.469+0000,,false
LwQS4dn6CNo,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:59:28.162+0000,,false
mCBBugESiLL,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:59:35.054+0000,,false
lQRFuUgxIko,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:59:45.960+0000,,false
V3K5RNMBcpr,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,31,hmis.rubirizi,2024-09-25T09:58:27.751+0000,,false
C6TE4BvkksF,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:59:37.723+0000,,false
RMbAB4oIe3v,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,31,hmis.rubirizi,2024-09-25T09:59:47.142+0000,,false
pDoc60OZDbH,202408,gawevOwtGES,HllvX50cXC0,Lf2Axb9E6B4,0,hmis.rubirizi,2024-09-25T09:55:18.271+0000,,false
